"","19CS_20CS","19TA_20CS","20CS_20CS","20LY_20CS","19CS_20LY","19TA_20LY","20CS_20LY","20LY_20LY","wavelength"
"1",0.754912107839799,0.663476250456968,0.775925042447414,0.781648735162909,0.769240027549585,0.702711478883852,0.773368433623275,0.78372034867449,400
"2",0.755903144383091,0.665840408376893,0.776307018826489,0.781751195311578,0.770197352505331,0.704752991166916,0.773970823890931,0.783995664357524,400.5
"3",0.756868696866944,0.668152534171462,0.776684445697324,0.781851480215483,0.771116368614092,0.706732784823917,0.774548701048006,0.784261096787037,401
"4",0.757810203168948,0.670413944723679,0.777056579256845,0.781950586914617,0.771998861342783,0.70865055945643,0.775102083802692,0.784518622844842,401.5
"5",0.758729114326629,0.672626095644027,0.777422738309645,0.782049157232792,0.77284634562316,0.710506427617644,0.775631010413864,0.784769471459269,402
"6",0.759627340182173,0.6747911037319,0.777782780972515,0.782146958563439,0.773660783364136,0.712301463285205,0.776136028739913,0.785013108078085,402.5
"7",0.760506768700358,0.676910304897025,0.778136563156145,0.782244195066188,0.774444484205321,0.714037102676751,0.776618081794,0.785249743846349,403
"8",0.76136939510972,0.678985134231692,0.778484624345931,0.782340469000522,0.77520007221077,0.715715697196237,0.777078782977038,0.785478398844177,403.5
"9",0.762216714550373,0.681015680204222,0.778827225224557,0.782436005005673,0.775930455180396,0.717340249189783,0.77752001786288,0.785698499789229,404
"10",0.763050291847027,0.683002068796907,0.779165035955101,0.782531179703032,0.776638873526794,0.718914467324607,0.777944048107228,0.78590968068789,404.5
"11",0.763870785463335,0.684943411509376,0.779497997553625,0.782625883211618,0.777328737475608,0.720442634081162,0.778352970224177,0.786111201022067,405
"12",0.76467853732662,0.686839128585126,0.779826425268869,0.782721148405195,0.778003283933228,0.721929432146259,0.778749348619201,0.786303861031948,405.5
"13",0.765473464288246,0.688689224159085,0.780150011198036,0.782817514513941,0.778665510454698,0.723379805724905,0.779135230594734,0.786488533208738,406
"14",0.766255268659792,0.690494640106301,0.780468761127291,0.782915692546379,0.779318110509133,0.724799057513915,0.77951287071394,0.786666795212222,406.5
"15",0.767023390946006,0.692257274034742,0.78078219567389,0.783016496367356,0.779963066311643,0.726191882173689,0.779883711748833,0.786840670165692,407
"16",0.767777519427723,0.693980989875018,0.781090399301609,0.783120016871159,0.780601939297387,0.727563171065968,0.780249274083781,0.787012158584338,407.5
"17",0.768517373894724,0.695669850377787,0.781393360656599,0.783226519352613,0.7812355294574,0.728916492239988,0.780610558767527,0.787183682936478,408
"18",0.769242970836747,0.697329427928614,0.781691788762283,0.783335568463027,0.781863834300863,0.730254897546837,0.780968308499086,0.787356700868568,408.5
"19",0.769954991018358,0.698965614011799,0.781986416636438,0.783445972881398,0.782486810098686,0.731580831756153,0.78132292168876,0.787532087582359,409
"20",0.770654285291746,0.700584012506289,0.782278326301387,0.783556674263786,0.783103727227836,0.732895663435191,0.781674373337855,0.787710148735091,409.5
"21",0.771341902326163,0.702189410259778,0.782568815851379,0.783666693269831,0.783713929840054,0.734200049617564,0.782022752379819,0.787891163152743,410
"22",0.772019279917361,0.703786711074293,0.782858987228887,0.783774084449948,0.784316668950614,0.735494567962683,0.782367736708607,0.788073418215024,410.5
"23",0.772687934867169,0.70537868932774,0.783150074851035,0.783877792715055,0.78491145544859,0.736779197064187,0.782709176333206,0.788255478989174,411
